source	target	edge_score	max_head_layer_score	top_head_layers
MAL	TSPAN5	0.0551799644123424	0.39488636363636365	"[{""layer"": 0, ""head"": 3, ""score"": 0.39488636363636365}, {""layer"": 10, ""head"": 7, ""score"": 0.2686434659090909}, {""layer"": 4, ""head"": 7, ""score"": 0.20774147727272727}, {""layer"": 4, ""head"": 1, ""score"": 0.18030894886363635}, {""layer"": 0, ""head"": 4, ""score"": 0.17631392045454544}]"
NFIX	JCHAIN	0.0550778619945049	0.258056640625	"[{""layer"": 0, ""head"": 7, ""score"": 0.258056640625}, {""layer"": 3, ""head"": 3, ""score"": 0.19287109375}, {""layer"": 0, ""head"": 5, ""score"": 0.188720703125}, {""layer"": 2, ""head"": 5, ""score"": 0.1590576171875}, {""layer"": 1, ""head"": 3, ""score"": 0.1474609375}]"
MAL	TMEM86B	0.0548835657536983	0.357421875	"[{""layer"": 0, ""head"": 7, ""score"": 0.357421875}, {""layer"": 1, ""head"": 3, ""score"": 0.346923828125}, {""layer"": 2, ""head"": 2, ""score"": 0.322509765625}, {""layer"": 1, ""head"": 6, ""score"": 0.21484375}, {""layer"": 1, ""head"": 5, ""score"": 0.213134765625}]"
MXI1	SERPINC1	0.0544267296791076	0.462158203125	"[{""layer"": 0, ""head"": 7, ""score"": 0.462158203125}, {""layer"": 1, ""head"": 6, ""score"": 0.2340087890625}, {""layer"": 7, ""head"": 0, ""score"": 0.169677734375}, {""layer"": 1, ""head"": 5, ""score"": 0.16455078125}, {""layer"": 1, ""head"": 2, ""score"": 0.1627197265625}]"
MAL	R3HDM4	0.0543207774559656	0.24739583333333334	"[{""layer"": 0, ""head"": 7, ""score"": 0.24739583333333334}, {""layer"": 1, ""head"": 3, ""score"": 0.21077473958333334}, {""layer"": 1, ""head"": 7, ""score"": 0.165771484375}, {""layer"": 8, ""head"": 0, ""score"": 0.15421549479166666}, {""layer"": 11, ""head"": 1, ""score"": 0.14363606770833334}]"
MAL	ACSL6	0.0537494719028472	0.196044921875	"[{""layer"": 0, ""head"": 4, ""score"": 0.196044921875}, {""layer"": 10, ""head"": 7, ""score"": 0.135009765625}, {""layer"": 0, ""head"": 1, ""score"": 0.131103515625}, {""layer"": 10, ""head"": 3, ""score"": 0.1253662109375}, {""layer"": 2, ""head"": 6, ""score"": 0.123779296875}]"
MXI1	IGKV4-1	0.0535996370017528	0.5703125	"[{""layer"": 0, ""head"": 0, ""score"": 0.5703125}, {""layer"": 0, ""head"": 6, ""score"": 0.1357421875}, {""layer"": 11, ""head"": 5, ""score"": 0.10552978515625}, {""layer"": 0, ""head"": 4, ""score"": 0.103515625}, {""layer"": 11, ""head"": 6, ""score"": 0.1021728515625}]"
MAL	OR52N2	0.0534459240734577	0.1533203125	"[{""layer"": 0, ""head"": 3, ""score"": 0.1533203125}, {""layer"": 10, ""head"": 4, ""score"": 0.1395263671875}, {""layer"": 11, ""head"": 5, ""score"": 0.1256103515625}, {""layer"": 0, ""head"": 0, ""score"": 0.121337890625}, {""layer"": 1, ""head"": 5, ""score"": 0.119873046875}]"
NFIX	IGLV4-69	0.0534418411552906	0.11749267578125	"[{""layer"": 8, ""head"": 7, ""score"": 0.11749267578125}, {""layer"": 2, ""head"": 2, ""score"": 0.113037109375}, {""layer"": 1, ""head"": 3, ""score"": 0.111083984375}, {""layer"": 11, ""head"": 2, ""score"": 0.102294921875}, {""layer"": 11, ""head"": 5, ""score"": 0.0889892578125}]"
NEUROD1	RP11-217O12.1	0.0529668740928173	0.256103515625	"[{""layer"": 2, ""head"": 6, ""score"": 0.256103515625}, {""layer"": 2, ""head"": 2, ""score"": 0.17529296875}, {""layer"": 5, ""head"": 4, ""score"": 0.1644287109375}, {""layer"": 3, ""head"": 5, ""score"": 0.16259765625}, {""layer"": 2, ""head"": 5, ""score"": 0.1597900390625}]"
