source	target	score
FOXA1	SNCA	0.013042320497334003
GATA1	STMP1	0.01303663570433855
PAX3	G0S2	0.013018481433391571
KLF1	ALAS2	0.012992672622203827
FOXA1	MPP1	0.01298503577709198
FOXA1	HSPA1A	0.012958594597876072
TAL1	MTCO1P12	0.012947549112141132
TAL1	EIF2AK1	0.01292984038591385
KLF1	ERFE	0.01292934517065684
TAL1	S100A8	0.012908811680972576
NEUROD1	GYPC	0.012874062173068523
TAL1	TMEM86B	0.01286760438233614
NEUROD1	HEMGN	0.012848329730331898
NEUROD1	CFHR2	0.012847468256950378
TAL1	PINK1	0.01282283291220665
NKX2-5	GPR26	0.01281671691685915
FOXA1	SPRR3	0.012815795838832855
FOXA1	LGALS3	0.012761290185153484
KLF1	S100P	0.012741287238895893
KLF1	CTA-150C2.20	0.012736045755445957
FOXA1	NCOA4	0.0127333402633667
PAX3	BNIP3L	0.01271950826048851
TAL1	OSBP2	0.012716287126143774
PAX3	NCOA4	0.012706573121249676
TAL1	HEMGN	0.01267493236809969
NEUROD1	MICAL2	0.012672613374888897
KLF1	SLC4A1	0.012664158828556538
TAL1	IGF2R	0.012654893100261688
TAL1	RP11-460N20.8	0.012652327306568623
NEUROD1	IGHG3	0.012651930563151836
PAX3	SLC25A37	0.012648935429751873
GATA1	S100A8	0.012645458181699118
KLF1	IFIT1B	0.012628365308046341
TAL1	SELENBP1	0.012616829574108123
TAL1	BBOF1	0.012612715363502502
GATA1	OSBP2	0.012583257009585699
TAL1	C9orf78	0.012579570524394512
PAX3	SPRR3	0.012538393028080463
FOXA1	TALDO1	0.012517924420535564
GATA1	HBD	0.012505429983139037
GATA1	SMOX	0.012502859346568584
PAX3	FAM210B	0.012493821792304516
NEUROD1	YBX3	0.012492433190345764
FOXA1	EIF1AY	0.012488733045756817
FOXA1	EREG	0.012487241066992283
NEUROD1	CTNNAL1	0.012471333146095276
NEUROD1	DEFA3	0.012456129305064678
KLF1	PHOSPHO1	0.01244452471534411
FOXA1	BAG1	0.012385040521621704
NEUROD1	TBCEL	0.012339946813881397
GATA1	PBX1	0.012337010353803635
FOXA1	EIF2AK1	0.012332607991993427
PAX3	SLC25A39	0.012315918691456318
NEUROD1	IGLV3-19	0.012307231314480305
PAX3	EIF1AY	0.012289240956306458
NEUROD1	SELENBP1	0.012244739569723606
GATA1	MXI1	0.012226786464452744
NEUROD1	IGHGP	0.012223432771861553
GATA1	HSPA1A	0.012214557578166326
PAX3	EREG	0.012193082831799984
NEUROD1	HBQ1	0.012185744941234589
NEUROD1	BNIP3L	0.012182843871414661
GATA1	ERFE	0.012164506129920483
GATA1	PHOSPHO1	0.012149023823440075
GATA1	HEMGN	0.012050118297338486
NEUROD1	THBS1	0.011988486163318157
GATA1	R3HDM4	0.01196220051497221
NEUROD1	H1-2	0.011927410960197449
PAX3	CTSB	0.01186689268797636
PAX3	STRADB	0.0118566257879138
FOXA1	CHPT1	0.011835920624434948
GATA1	DEFA3	0.011833525262773037
NEUROD1	PRDX2	0.011830192059278488
NKX2-5	G0S2	0.011824637651443481
FOXA1	BNIP3L	0.011811838485300541
NKX2-5	LMX1A	0.011780456639826298
PAX3	GLUL	0.01176565419882536
FOXA1	STRADB	0.011748571880161762
KLF1	AGXT	0.0117409722879529
NKX2-5	GLUL	0.011731485836207867
KLF1	CXCL2	0.011720751412212849
KLF1	SAA4	0.01167722512036562
NEUROD1	S100A8	0.011676914989948273
PAX3	IGF2R	0.011623024940490723
FOXA1	IGF2R	0.011563857086002827
KLF1	RP11-460N20.8	0.011551094241440296
GATA1	EPB42	0.011536451677481333
GATA1	RP11-460N20.8	0.011515018530189991
PAX3	LGALS3	0.01148899644613266
FOXA1	UBXN6	0.01148813497275114
FOXA1	C9orf78	0.011474609375
PAX3	TALDO1	0.011449585668742657
PAX3	RIOK3	0.011445805430412292
NEUROD1	BTNL10	0.011435666121542454
KLF1	R3HDM4	0.01142836082726717
KLF1	NATD1	0.011423478834331036
GATA1	FGA	0.011410326696932316
KLF1	HBD	0.011408428102731705
KLF1	NASPP1	0.011376948095858097
GATA1	SLC6A8	0.011364574544131756
FOXA1	CTNNAL1	0.01136082410812378
NEUROD1	SMIM24	0.011347387917339802
GATA1	KLF1	0.011326011270284653
KLF1	TAL1	0.011308412998914719
NEUROD1	SMIM1	0.011305750347673893
KLF1	OSBP2	0.011296224780380726
KLF1	IGHG2	0.011281141079962254
NEUROD1	IGHG4	0.011280146427452564
NEUROD1	HBA2	0.011277605779469013
NEUROD1	IGKV3-11	0.011274782009422779
NEUROD1	SNCA	0.011270624585449696
GATA1	CTD-3154N5.2	0.011260907165706158
NEUROD1	IGKV3-20	0.011260136030614376
GATA1	DPM2	0.011213326205809912
NEUROD1	IGLV3-1	0.011193551123142242
NEUROD1	EPB42	0.011191383004188538
GATA1	IGHG2	0.011158240027725697
FOXA1	GLUL	0.01114923506975174
KLF1	MFSD2B	0.011141384951770306
KLF1	AC023347.1	0.011140383780002594
KLF1	CTA-363E6.6	0.01113109290599823
NKX2-5	ABCC9	0.01109351683408022
GATA1	SNCA	0.01107722520828247
NEUROD1	EIF1AY	0.011061246506869793
FOXA1	ANKRD9	0.011060367338359356
KLF1	FBXO9	0.011023992300033569
NEUROD1	LYL1	0.011004212312400341
KLF1	RP11-20D14.6	0.01098939310759306
KLF1	SMIM5	0.010987982153892517
KLF1	DPM2	0.010983332991600037
KLF1	S100A8	0.010982435196638107
NEUROD1	IGKV4-1	0.01097146887332201
KLF1	GSPT1	0.010945647954940796
GATA1	MTCO1P12	0.010932695120573044
KLF1	SELENBP1	0.010932409018278123
KLF1	CR1L	0.010917563922703266
GATA1	IGHG4	0.010890021920204163
PAX3	CTNNAL1	0.010825280100107193
KLF1	HEMGN	0.010821953415870667
GATA1	MFSD2B	0.010818000882863998
KLF1	GATA1	0.010805552204449972
PAX3	HAGH	0.010780289769172668
KLF1	APOA1	0.010768276639282703
NKX2-5	BEST3	0.01075037568807602
PAX3	UBXN6	0.010686337947845459
PAX3	HSPA1A	0.010654903016984463
KLF1	RBM38	0.010648648254573345
KLF1	EPB42	0.010534442961215973
FOXA1	HAGH	0.010528375394642353
KLF1	HP	0.010506883263587952
PAX3	BLVRB	0.010472317226231098
KLF1	RNF10	0.010460518300533295
KLF1	ST6GALNAC4	0.01041860580444336
KLF1	MXI1	0.010411135852336884
KLF1	SAA1	0.01031970139592886
PAX3	YPEL3	0.010315156541764736
KLF1	LYL1	0.01029316708445549
KLF1	RPL7AP26	0.010209892876446247
KLF1	SRRD	0.010202305391430855
KLF1	HBA1	0.010174127668142319
PAX3	H1-2	0.010105899535119534
KLF1	MAL	0.01002789568156004
KLF1	IGF2BP2	0.010021260008215904
KLF1	HBA2	0.00995701178908348
KLF1	YBX3	0.009946029633283615
KLF1	RP3-467D16.3	0.009932834655046463
FOXA1	GABARAPL2	0.009929956868290901
KLF1	RHAG	0.009906775628527006
KLF1	BNIP3L	0.009841378778219223
KLF1	PBX1	0.00984114222228527
PAX3	STMP1	0.009809885174036026
KLF1	SMIM1	0.009778773412108421
FOXA1	TUBB2A	0.0097588449716568
FOXA1	GUK1	0.009749027900397778
PAX3	GPX1	0.009748582728207111
KLF1	LRG1	0.009743656031787395
KLF1	SNCA	0.009708631783723831
FOXA1	BSG	0.009699791669845581
KLF1	ALB	0.009658674709498882
KLF1	IGLC3	0.009635348804295063
KLF1	IGF2R	0.009593344293534756
KLF1	CYP3A4	0.009585822932422161
KLF1	RP11-227H4.9	0.009567485190927982
KLF1	HMBS	0.00954801868647337
FOXA1	GPX1	0.009534495882689953
KLF1	H1-2	0.009467005729675293
KLF1	APOC3	0.009445677511394024
KLF1	HBB	0.009392102807760238
KLF1	SLC2A1	0.009387833997607231
FOXA1	BLVRB	0.009325643070042133
PAX3	GABARAPL2	0.00931848306208849
PAX3	ANKRD9	0.009290461428463459
KLF1	SIAH2	0.009290330111980438
KLF1	APOH	0.009159328415989876
KLF1	NFIX	0.009149072070916494
KLF1	YOD1	0.009120394475758076
KLF1	ORM1	0.009100780822336674
KLF1	CDC34	0.00909431961675485
KLF1	EPB41	0.00907803699374199
KLF1	GPR146	0.009057885967195034
PAX3	TUBB2A	0.0090496139600873
KLF1	CHPT1	0.0090395612642169
KLF1	ARF4P1	0.00900617428123951
FOXA1	STMP1	0.008961250074207783
KLF1	IGKC	0.00894375704228878
KLF1	RHCE	0.008928567171096802
KLF1	RP11-310E22.7	0.008922954089939594
KLF1	PDZK1IP1	0.008896902203559875
PAX3	GUK1	0.008890465833246708
KLF1	SCARNA9	0.008864291943609715
KLF1	TTR	0.008860040456056595
KLF1	RP5-1198O20.4	0.008819357492029667
PAX3	FKBP8	0.008812124840915203
KLF1	DMTN	0.008737723032633463
KLF1	ADIPOR1	0.008716868236660957
KLF1	SLC25A37	0.008676000684499741
PAX3	BSG	0.008645125664770603
KLF1	CMBL	0.008640546351671219
KLF1	TMOD1	0.00860530063509941
KLF1	SLC25A39	0.008588036149740219
